고객번호,성별,나이,가입일자
CST202007042832,Female,42,2023-05-14 09:31:45.420218368
CST2022010522576,Male,40,2023-05-17 04:47:32.256468480
CST2020013131677,Female,37,2023-01-08 13:14:40.204585984
CST2021050621324,Female,34,2023-11-11 00:19:41.656696320
CST202205169862,Female,38,2022-10-28 07:38:57.741783296
CST2022071821409,Female,41,2023-01-04 06:58:52.645681920
CST2020021138413,Female,40,2024-07-03 08:52:04.940315392
CST2021102419832,Male,42,2022-02-07 21:39:13.819861760
CST202005116113,Female,38,2022-11-30 10:02:28.550774272
CST2022022042310,Female,39,2023-01-18 03:51:36.174597888
CST2021012030652,Female,33,2022-07-21 01:41:06.276297728
CST2020033145071,Male,36,2023-08-17 20:30:18.059973888
CST2020051346640,Male,43,2022-09-30 00:50:05.207336192
CST2021071614027,Female,41,2022-10-28 11:58:01.144648960
CST202205226301,Female,42,2022-01-09 23:52:29.657539072
CST2022112227116,Female,37,2022-10-22 23:11:01.717579008
CST202205208789,Female,45,2024-05-25 20:57:54.578689536
CST2020120526570,Female,40,2024-03-18 08:47:35.216913664
CST2021061929464,Male,36,2023-07-27 15:53:55.399851008
CST2022092932442,Female,40,2023-04-03 15:34:24.669389056
CST2020101211679,Male,41,2022-11-26 20:33:03.704246784
CST2020072431680,Female,41,2023-04-29 15:06:50.474897408
CST2021042118091,Female,36,2022-01-08 05:22:41.272130560
CST202108085530,Female,39,2024-01-27 00:09:26.674768896
CST2020062449489,Female,43,2022-07-23 04:49:27.203882496
CST2020122521756,Female,37,2023-02-08 15:24:04.927588352
CST2022042522609,Male,39,2024-04-23 10:30:50.192793344
CST2020090541639,Female,35,2022-01-08 17:04:10.567799808
CST2021111333677,Female,42,2022-12-17 14:48:53.151566848
CST2020090241215,Male,36,2022-07-30 02:25:25.178349312
CST2021060648933,Male,45,2024-07-18 04:55:40.374036992
CST2022021534745,Female,42,2023-09-04 04:35:54.092793600
CST2021061840363,Male,38,2024-02-27 23:07:57.664894720
CST2022062436873,Female,31,2023-12-10 18:18:06.960795904
CST2022122420001,Female,38,2022-03-19 21:52:52.167255040
CST2020081819897,Female,29,2024-04-07 20:41:39.461156096
CST2022050936691,Male,37,2022-08-25 03:01:34.936397056
CST2022012123455,Female,46,2023-10-25 15:51:05.286638080
CST2021062016970,Female,38,2023-12-06 04:18:57.788139264
CST2021022111211,Female,36,2024-06-24 12:20:00.491808256
CST2020112941242,Female,37,2022-10-09 14:05:17.994759680
CST2021110321348,Female,40,2024-02-16 02:30:09.425909504
CST2021100936661,Female,39,2023-06-26 22:55:52.311764992
CST202003220328,Female,47,2024-05-18 16:38:14.559514624
CST2021031714529,Female,40,2023-02-01 16:32:07.402011392
CST202109246148,Female,39,2023-10-17 06:38:42.940109056
CST2021021210911,Female,38,2022-06-26 13:00:18.494779392
CST2020050440294,Male,38,2024-04-29 11:56:25.686006016
CST2022122723312,Female,45,2024-07-10 12:30:43.288375040
CST2020070245597,Male,41,2022-10-04 02:16:12.496059392
CST202010020044,Female,33,2024-04-30 20:01:18.824257024
CST2021060324675,Female,41,2022-02-19 05:57:31.670686464
CST2022032816688,Male,42,2024-02-08 04:01:21.566279936
CST2022092947212,Female,46,2023-03-19 18:53:31.392652544
CST2021012741585,Female,39,2024-07-02 09:26:46.809501440
CST202212283900,Male,38,2022-09-03 04:28:49.443882752
CST2022102245549,Female,43,2022-02-20 00:58:37.463123200
CST2021041314122,Female,38,2023-05-17 23:17:44.205662976
CST2022052210755,Male,41,2023-11-16 09:52:00.590787328
CST2022122712518,Female,46,2023-03-26 12:36:04.857866752
CST202102170930,Female,40,2023-02-28 12:20:13.047115520
CST2020091423411,Female,41,2022-07-24 03:32:15.359254528
CST202011190691,Female,38,2023-04-16 21:30:07.483360000
CST2020080923146,Female,32,2024-05-04 21:12:30.767813120
CST2022010124318,Female,42,2023-02-04 14:23:49.913719296
CST2020072822453,Male,41,2023-11-29 13:10:25.010865408
CST2022010511944,Male,42,2024-01-01 12:09:34.982248960
CST202108153446,Female,35,2023-06-29 06:24:52.704939264
CST2021091926752,Male,35,2022-11-11 10:09:39.468202496
CST2020082326828,Female,40,2023-08-09 22:05:21.006477568
CST2020061828169,Female,39,2023-04-28 10:43:43.603046144
CST2020090627643,Male,34,2024-02-23 17:50:09.630162176
CST2022062639425,Female,35,2022-09-07 23:33:33.900393472
CST2022031635045,Female,38,2022-07-01 11:41:06.004020992
CST2021111422592,Female,37,2022-08-03 19:45:15.619083008
CST202004163522,Female,34,2022-09-19 22:03:30.496812800
CST202002028411,Female,35,2023-07-29 02:18:18.724265216
CST2021062848921,Female,38,2023-06-17 10:49:27.767908096
CST2020081833554,Male,39,2022-05-01 19:45:01.288144128
CST2022101822134,Female,34,2024-07-04 11:52:19.633457920
CST2021042948895,Female,42,2022-02-01 07:03:51.273452800
CST2020112840628,Female,40,2023-10-24 06:50:50.643302656
CST2020060738980,Female,39,2022-03-21 04:07:05.258078464
CST2022072248382,Male,43,2022-04-04 06:39:20.644771840
CST2022081613748,Male,41,2024-01-05 17:40:16.124112640
CST2021120638821,Male,32,2023-04-29 11:39:02.441664000
CST2022040947687,Female,33,2022-11-07 03:42:40.203361536
CST2020020439130,Male,42,2023-10-13 17:13:17.932323840
CST2022060939859,Female,35,2024-03-09 16:37:04.814509312
CST202011255591,Female,40,2023-02-15 03:34:12.469297920
CST2021052918931,Female,40,2022-10-21 23:13:08.822439936
CST202112175049,Male,38,2023-11-13 20:25:59.659982592
CST2021062712305,Female,34,2023-08-26 10:17:12.845632256
CST2022110343670,Female,39,2022-08-30 17:16:22.634802944
CST2022052444891,Female,34,2023-04-16 02:32:26.436833024
CST2022012340223,Female,41,2022-02-21 02:30:13.404364800
CST2020030645314,Male,44,2022-06-04 13:46:07.306708224
CST2020080838988,Female,37,2022-08-10 12:28:26.706383360
CST2020112935530,Female,39,2022-08-20 02:47:09.975560960
CST2020091019995,Female,43,2022-02-22 09:28:17.563515392
CST2022032738290,Male,37,2024-06-26 14:09:32.080905728
CST2021103026490,Female,36,2023-03-19 21:16:56.021505536
CST2020050124646,Female,41,2024-07-28 08:57:09.077349888
CST202008138609,Female,33,2022-11-03 06:50:42.718800384
CST202204205840,Female,32,2023-03-06 02:15:57.749879552
CST2020120713025,Male,32,2023-07-24 12:04:36.711288832
CST2021063010436,Male,38,2022-05-28 22:47:55.806315264
CST2020040119055,Female,39,2024-06-08 01:41:49.763240960
CST202104193455,Female,36,2022-08-06 23:41:56.007194880
CST2020011037550,Female,34,2022-06-25 07:24:25.923057664
CST2020062444077,Female,40,2022-05-16 01:42:01.352214784
CST2021071733426,Female,35,2023-09-15 12:48:50.650463744
CST202001251800,Female,41,2022-11-17 05:58:51.198930176
CST202006250213,Male,44,2023-05-16 03:57:06.758411776
CST2022120538459,Male,43,2023-03-01 18:40:23.004217088
CST2020091730351,Male,40,2022-05-19 09:24:58.129233664
CST202209187119,Female,39,2023-12-16 05:34:19.697279232
CST2021100211685,Male,37,2022-08-25 02:59:12.690020864
CST2021120243989,Female,40,2022-03-27 21:55:45.419442944
CST202011179764,Female,42,2022-12-23 12:01:45.656039168
CST2022031136281,Male,43,2024-06-05 09:09:58.729599232
CST2022020327863,Male,44,2022-11-30 22:44:03.048747264
CST2021020833257,Male,37,2023-09-14 13:00:32.336297984
CST2021100846515,Male,43,2024-01-04 16:24:42.503363584
CST2022060831874,Male,37,2023-11-21 19:34:22.351305472
CST2021062619603,Female,41,2023-06-30 17:46:29.221088256
CST2022022812122,Male,38,2022-05-03 17:05:19.155558400
CST2021080827536,Female,35,2024-06-20 13:19:31.866637824
CST2020020623153,Female,45,2024-01-10 16:59:34.814035712
CST2022012236069,Male,43,2024-07-04 05:58:03.666557184
CST2021010540546,Male,33,2023-05-05 23:51:24.088448256
CST2022101316997,Female,40,2022-08-05 07:45:44.831919872
CST2022090428423,Male,37,2024-05-10 06:34:13.642713600
CST202106156319,Female,40,2022-08-11 20:19:12.888396288
CST202008145762,Male,41,2022-03-20 20:03:13.690121216
CST2021032621188,Male,42,2022-01-27 17:47:54.455006976
CST2022092624138,Female,35,2022-01-19 19:53:27.066924288
CST2021092716114,Male,31,2022-08-14 13:33:19.429416448
CST2020070423608,Male,42,2022-07-21 01:43:38.845562624
CST202106197554,Male,34,2024-05-09 19:22:45.524607744
CST2021101232769,Male,37,2022-12-04 19:11:37.431330304
CST2022071042538,Female,38,2022-02-13 15:00:58.738306304
CST202011206380,Female,38,2024-01-16 23:43:53.671612928
CST2022030128041,Male,41,2023-11-09 12:05:26.169278976
CST202003170893,Male,33,2022-06-28 06:10:44.458860800
CST2022082919676,Female,34,2023-02-24 08:12:11.652773632
CST2021031821631,Female,36,2022-11-29 16:43:58.876716800
CST2022061534564,Female,37,2024-01-02 02:16:54.637501952
CST2021021119031,Female,33,2023-07-09 14:05:30.392354816
CST202211014184,Male,41,2022-06-24 20:22:05.899702784
CST2021091724910,Female,33,2024-01-13 09:31:10.797791232
CST2020051040779,Female,34,2023-07-01 16:51:19.674188288
CST202010037389,Male,42,2024-02-23 01:25:34.712826624
CST2021110345703,Female,37,2024-04-08 21:16:38.192375040
CST2020090121511,Male,43,2024-03-04 03:22:01.109542144
CST2022040513655,Female,26,2022-05-31 01:58:49.142420224
CST2022011721687,Female,36,2024-04-27 22:38:25.403693312
CST2021123130465,Female,42,2022-05-06 05:08:13.436687104
CST2021060245575,Female,36,2022-06-16 19:30:04.670984960
CST202002243157,Female,41,2024-02-29 12:29:47.682248960
CST2021111516912,Male,36,2024-02-01 23:01:36.006712320
CST202001133783,Female,40,2023-01-15 03:58:02.457328384
CST202102288314,Female,37,2022-06-14 14:38:52.922640896
CST2020081729079,Male,46,2022-07-22 20:06:17.796815360
CST2020040832527,Female,39,2024-07-06 12:59:05.369683456
CST2022013023052,Male,36,2022-03-07 10:35:14.219797248
CST2021101041882,Female,35,2022-12-13 09:00:44.986900224
CST202001196770,Female,41,2023-08-21 01:23:02.839604224
CST2022072345926,Female,43,2023-12-31 03:42:07.949852672
CST202112298774,Female,35,2023-10-04 11:10:38.978642176
CST2020012643614,Female,44,2022-12-05 08:45:15.837584384
CST202009275330,Female,41,2022-08-09 16:14:51.977324288
CST2022061628461,Female,39,2023-12-21 01:23:11.250396416
CST2022071449180,Male,38,2023-02-04 20:47:35.727215104
CST2020081431727,Male,44,2022-04-19 22:55:33.425300992
CST2020102917386,Female,40,2024-07-08 02:57:49.332787200
CST2021100430475,Female,39,2024-01-03 22:16:49.007227136
CST2022111516082,Male,36,2023-08-18 17:47:33.137964544
CST2020012228538,Female,38,2022-11-09 08:30:44.694644736
CST2022111622125,Male,46,2024-02-14 17:02:35.320955392
CST2022100544428,Female,38,2022-08-13 18:20:40.012350464
CST2021031034080,Female,44,2022-02-13 03:52:31.650366464
CST2020101341252,Female,30,2022-12-28 04:20:17.583569408
CST2022111110477,Female,36,2023-10-17 11:01:14.705838848
CST202105094745,Male,42,2024-06-08 11:52:46.135742464
CST2020081822374,Female,41,2022-09-03 17:00:42.683432960
CST202201301216,Male,35,2022-03-14 04:15:54.743100928
CST2022102239601,Female,44,2022-08-13 21:37:09.602139648
CST2020070235116,Female,52,2023-12-02 15:27:53.146944000
CST2021110619880,Female,46,2023-05-03 10:42:57.634190848
CST2020010529168,Male,44,2023-10-25 03:01:06.952124672
CST202207027964,Female,34,2024-07-13 19:01:38.914530048
CST202209304084,Female,41,2023-04-23 11:58:24.386440448
CST2021092743473,Female,39,2022-03-25 19:29:33.794234880
CST2020032845957,Female,41,2024-04-02 08:12:14.658723840
CST2020082117177,Male,34,2022-04-19 16:15:25.206649088
CST202110046536,Female,40,2023-01-15 09:07:30.319878144
CST2020021213769,Female,37,2024-07-16 15:24:39.921905152
CST2022020929470,Female,37,2022-12-04 13:17:05.089557760
CST2022090645622,Female,39,2023-04-21 10:35:19.176120576
CST2021071823880,Male,33,2024-07-08 22:05:01.144662784
CST2022081619723,Female,43,2023-05-12 01:21:39.373186304
CST202012098273,Female,41,2024-06-07 13:38:08.072557568
CST202006066859,Male,38,2022-11-02 20:51:06.652150784
CST202205020578,Female,33,2022-04-06 04:23:26.185462272
CST2021100646022,Male,34,2022-11-20 19:12:00.137073408
CST2020040729602,Male,42,2024-04-17 23:21:10.424731136
CST2022030136649,Female,36,2022-11-15 19:52:59.440353280
CST2022121425441,Female,35,2024-01-18 06:59:01.443843584
CST2020030218834,Female,33,2022-10-25 17:34:14.079639552
CST2021091943061,Female,39,2024-07-25 01:43:42.988393728
CST2020012817359,Female,35,2022-08-01 01:19:42.755665664
CST2022072512269,Male,36,2022-01-22 05:45:57.484891904
CST2020122942647,Male,42,2024-01-25 01:55:04.805503232
CST2022040448230,Female,38,2023-03-31 20:50:07.260389632
CST2022110332871,Male,33,2024-01-13 23:40:42.935159296
CST2020070417295,Female,37,2023-06-22 01:05:34.314300416
CST2021082521073,Female,40,2023-02-14 12:01:07.954372608
CST2021012126941,Female,40,2023-05-13 21:32:00.413323520
CST202009105204,Female,45,2023-10-01 14:05:43.774354688
CST2020051317927,Male,41,2023-02-13 20:01:12.633277440
CST2022012213225,Female,39,2023-11-16 14:55:00.299080704
CST2020072541703,Female,43,2022-05-13 01:30:41.324107264
CST2021012730340,Female,41,2023-10-05 04:33:18.146747392
CST202104254853,Female,27,2023-08-20 18:06:24.928926976
CST202210051900,Male,36,2024-03-26 10:55:21.346159104
CST2021041214074,Male,38,2022-10-15 19:46:17.722296576
CST202209180259,Female,32,2022-09-12 07:40:54.116237568
CST2021031724411,Female,35,2023-10-05 04:36:48.488329984
CST2020112511058,Female,42,2022-07-03 08:22:12.837657088
CST202206147721,Female,37,2024-06-01 18:07:31.592921856
CST2020092538843,Female,40,2023-11-04 01:20:21.439418368
CST2020021431778,Male,39,2023-11-06 15:10:09.871324416
CST202210043835,Male,43,2024-05-13 14:24:05.019293184
CST202212127523,Female,37,2023-06-10 02:08:26.010727936
CST2022020510484,Female,43,2024-06-13 16:08:55.294942976
CST202007122775,Male,43,2022-09-18 15:07:00.569835776
CST2021090135765,Female,34,2022-12-05 12:09:54.048979200
CST2022081117496,Female,40,2024-01-11 23:22:34.104936704
CST2022011812037,Female,38,2023-07-20 10:22:25.241636096
CST2021010641311,Female,37,2023-06-14 22:45:55.301775616
CST2022020326653,Female,45,2023-04-13 12:25:48.488318208
CST202108302125,Female,39,2023-08-05 23:58:12.533804800
CST2020042321935,Female,34,2023-04-05 00:13:23.400790784
CST2020041324840,Male,40,2024-03-10 18:01:40.525153792
CST2021012415536,Male,39,2023-04-05 12:48:17.510299904
CST2021122624806,Male,35,2022-05-15 14:43:54.960418560
CST2021112948805,Male,42,2022-08-27 22:25:19.448898816
CST202209070982,Female,41,2024-05-03 09:03:33.822763520
CST202006070916,Female,32,2023-10-09 01:44:01.687762944
CST2021061931426,Female,40,2022-06-17 06:00:37.716544768
CST2020041542003,Male,36,2023-04-03 00:36:47.439373568
CST2021022018717,Female,39,2023-08-17 19:21:44.773404672
CST2022121124416,Male,35,2023-05-14 21:43:32.326622208
CST2022121013297,Male,40,2024-07-20 13:15:16.241493760
CST202212098591,Male,41,2023-04-30 02:07:30.804907008
CST2022031643173,Male,37,2024-05-24 17:43:23.552173568
CST2021091517220,Female,36,2024-03-05 08:25:11.429950464
CST202205045646,Female,38,2023-07-18 06:23:13.329263104
CST2021071748072,Female,40,2023-01-01 08:42:40.657139968
CST202101254878,Female,37,2024-07-28 12:44:57.108112896
CST2020072014007,Female,38,2022-03-30 04:51:03.528273664
CST202104175809,Female,33,2024-03-05 03:18:47.099256064
CST202211062637,Male,39,2023-08-14 04:19:33.605989632
CST2020011533863,Female,36,2023-07-02 06:26:35.131554560
CST2021033044181,Male,40,2024-07-25 18:12:12.085810688
CST2022090239598,Female,40,2022-10-25 00:44:51.933048576
CST2021071218311,Male,42,2022-01-29 00:59:43.733809408
CST2020102647185,Female,38,2023-12-07 15:44:39.750731008
CST2022090131250,Female,36,2022-03-29 18:02:27.351612160
CST2020102048010,Female,44,2022-10-11 17:57:42.447569664
CST2022070924654,Male,43,2024-07-29 05:20:14.682922752
CST202205011580,Female,38,2022-12-08 14:36:41.920812032
CST2020121929793,Male,43,2023-03-24 12:07:41.875285504
CST2022061145196,Female,41,2022-10-17 04:31:21.569887488
CST2020082020471,Female,45,2024-06-24 11:48:52.673330688
CST2022081018948,Female,41,2022-09-13 16:34:21.129550848
CST2021121720768,Male,40,2023-08-27 05:54:13.708818432
CST2021120239802,Female,37,2022-03-10 02:27:43.488014592
CST2020112023739,Male,40,2022-02-22 17:15:17.391762176
CST2022010734604,Female,35,2022-01-25 22:02:17.656157952
CST2022012844814,Female,42,2024-04-11 09:04:29.813248256
CST2020010513712,Male,36,2022-03-09 10:25:20.930782976
CST2022060645554,Female,41,2022-11-17 14:28:37.647828736
CST2020110115175,Female,38,2023-04-04 15:10:42.281376512
CST202104231005,Male,41,2023-01-08 11:41:41.557815552
CST2020071811639,Male,42,2022-09-29 13:10:02.305331200
CST2020031038032,Female,41,2024-01-08 04:01:46.177935616
CST2021110818438,Female,38,2024-05-19 11:53:25.285546240
CST2021120721338,Female,41,2023-11-22 20:27:42.884177152
CST2021121512528,Male,34,2022-02-22 12:56:05.016701184
CST202109031985,Male,44,2023-08-18 09:55:30.026193152
CST2021062224195,Female,42,2023-04-03 10:13:35.030715904
CST2020032631226,Female,34,2024-07-14 09:37:58.141367040
CST2022050238538,Male,44,2023-08-16 15:31:46.308811520
CST202005132193,Female,31,2022-05-26 08:56:27.271972096
CST2021102118051,Male,41,2022-04-23 05:50:27.479658240
CST202003280322,Female,35,2022-05-14 03:28:46.283927552
CST202108048832,Female,39,2022-09-25 12:30:23.072450048
CST2022041622148,Female,40,2024-01-05 18:39:35.466159616
CST2020051340172,Female,43,2023-09-05 18:10:25.686886912
CST202208108637,Male,39,2023-05-27 22:25:56.559742720
CST2020092828622,Female,37,2023-09-10 13:06:56.293588736
CST2020092914413,Female,34,2024-01-21 04:28:01.484233728
CST202005271679,Male,39,2022-05-09 13:53:51.356758528
CST202205100250,Female,34,2023-11-22 20:49:33.973639936
CST2022041944826,Female,41,2024-01-01 11:22:13.678704384
CST2021021715305,Female,39,2024-06-27 22:29:58.458813696
CST2020091910870,Female,40,2024-05-19 17:51:37.546589440
CST2021102248303,Female,43,2024-05-04 07:46:33.526432512
CST2021011017390,Female,41,2023-12-16 16:10:58.372840448
CST2022030237001,Female,43,2022-05-20 10:02:10.161117696
CST202111304312,Female,36,2023-11-13 17:25:13.461265920
CST2021110240238,Female,39,2023-04-22 03:53:33.239917824
CST2020032612668,Male,35,2022-11-02 08:01:02.124849920
CST2020070325631,Female,33,2022-09-23 04:35:36.784158208
CST202212158569,Female,36,2023-08-12 03:10:57.020898560
CST2022083127258,Female,38,2022-12-29 05:41:21.170130176
CST2021081440473,Female,41,2023-03-16 04:45:58.487158272
CST2020021216141,Female,38,2022-08-29 08:46:17.014842624
CST2020100940230,Male,41,2023-01-04 23:48:32.736947200
CST2021041842968,Female,47,2023-03-23 17:01:48.696019712
CST2020061633013,Female,35,2023-02-09 14:23:21.396794624
CST2020102810471,Male,41,2022-07-19 17:30:06.998545152
CST2021022812813,Male,35,2022-05-26 10:01:44.614460928
CST2021122213754,Male,42,2024-07-01 11:36:36.745134592
CST2020112527441,Female,41,2022-05-18 12:01:27.602211840
CST2021060821457,Female,32,2022-05-17 09:23:54.145055488
CST2020060946092,Female,36,2024-05-25 04:46:34.073342976
CST2021071240329,Female,48,2022-12-31 08:05:42.320054528
CST2022112726748,Female,33,2022-02-11 20:24:08.899695104
CST2022110249341,Male,33,2023-02-05 06:49:04.284348416
CST2020071323604,Male,41,2023-11-01 13:00:01.479518976
